symbol,strategy,entry_date,entry_price,exit_date,exit_price,pnl_pct,entry_pos,exit_reason,initial_stop,stop_on_exit
399405,S1,2025-05-20,2144.1225,2025-05-22,2134.2402,-0.005009018374649657,0.19605510901072268,ema50_break or macd_dead,2092.1794035714283,2092.1794035714283
399405,S1,2025-05-21,2134.2402,2025-05-23,2122.0202,-0.0061256910445226615,0.19835303743371793,ema50_break or macd_dead,2086.7642585714284,2086.7642585714284
399405,S1,2025-05-22,2122.0202,2025-05-26,2101.8891,-0.009886761718856427,0.1950694930564654,ema50_break or macd_dead,2070.167135714286,2070.167135714286
399405,S2,2025-06-25,2182.3578,2025-07-01,2182.8689,-0.0001658037559195313,0.2,eod_close,2083.8945430714284,2083.8945430714284
399407,S1,2025-04-30,2157.5975,2025-05-07,2222.8251,0.02983158860723567,0.18408154850229347,ema50_break or macd_dead,2082.9356350000003,2082.9356350000003
399407,S1,2025-05-07,2184.9733,2025-05-12,2198.6027,0.005837787894250151,0.1892513581040458,ema50_break or macd_dead,2132.7021,2132.7021
399407,S1,2025-05-09,2198.6027,2025-05-14,2207.5247,0.003658031949110235,0.19048664954806574,ema50_break or macd_dead,2125.2835071428576,2125.2835071428576
399407,S1,2025-05-13,2207.5247,2025-05-15,2204.8277,-0.0016217303842625708,0.18069069312142824,ema50_break or macd_dead,2146.657935,2146.657935
399407,S1,2025-05-14,2204.8277,2025-05-16,2167.7489,-0.017217096410753446,0.1848861121213998,ema50_break or macd_dead,2151.0648685714286,2151.0648685714286
399407,S1,2025-05-16,2171.0721,2025-05-20,2174.382,0.001124546328977374,0.1797301722185007,ema50_break or macd_dead,2113.144118571429,2113.144118571429
399407,S1,2025-05-20,2187.7783,2025-05-22,2184.4682,-0.001912996083744019,0.18549815235961323,ema50_break or macd_dead,2132.7447921428575,2132.7447921428575
399407,S1,2025-05-21,2184.4682,2025-05-23,2174.2199,-0.005091439316900904,0.1875804191853535,ema50_break or macd_dead,2133.006310714286,2133.006310714286
399407,S1,2025-05-22,2174.2199,2025-05-26,2154.9243,-0.009274723297307655,0.18632139843546203,ema50_break or macd_dead,2118.4888407142857,2118.4888407142857
399407,S1,2025-05-23,2154.9243,2025-05-27,2157.371,0.0007353995126417965,0.18059438691547086,ema50_break or macd_dead,2093.0798492857143,2093.0798492857143
399407,S2,2025-06-25,2301.7117,2025-07-01,2323.4024,0.009023725829781422,0.2,eod_close,2167.225733428571,2167.225733428571
399409,S3,2025-01-02,4470.042,2025-01-21,4601.5352,0.029016546869134536,0.12276541115888112,mean_revert_tp,4278.490975642858,4278.490975642858
399409,S1,2025-04-28,4633.6153,2025-04-30,4677.4175,0.009053136949025348,0.11326191976316094,ema50_break or macd_dead,4440.969091428572,4440.969091428572
399409,S1,2025-04-29,4677.4175,2025-05-06,4785.1988,0.022642907758394577,0.14163500677183805,ema50_break or macd_dead,4509.071929285715,4509.071929285715
399409,S1,2025-04-30,4785.1988,2025-05-12,4855.2243,0.014233770283483257,0.15782434295429834,ema50_break or macd_dead,4597.640125000001,4597.640125000001
399409,S1,2025-05-09,4855.2243,2025-05-16,4754.3465,-0.021177165742888585,0.16508786725665067,ema50_break or macd_dead,4663.979730714285,4663.979730714285
399409,S1,2025-05-16,4772.1865,2025-05-20,4770.9018,-0.0006692057403875891,0.15976009390921841,ema50_break or macd_dead,4622.561943571429,4622.561943571429
399409,S1,2025-05-19,4770.9018,2025-05-21,4789.0437,0.00340261442396499,0.1608708496811466,ema50_break or macd_dead,4621.886955,4621.886955
399409,S1,2025-05-20,4789.0437,2025-05-22,4771.9891,-0.003961170260359159,0.16348245630274583,ema50_break or macd_dead,4653.2924892857145,4653.2924892857145
399409,S1,2025-05-21,4771.9891,2025-05-23,4724.1021,-0.010435018730449263,0.16516952023793233,ema50_break or macd_dead,4643.569244285714,4643.569244285714
399409,S1,2025-05-22,4724.1021,2025-05-26,4661.5925,-0.013632059484912555,0.1619819098692607,ema50_break or macd_dead,4585.658491428571,4585.658491428571
399409,S2,2025-06-25,4969.2017,2025-07-01,5013.4967,0.008513906634138051,0.2,eod_close,4688.496540714285,4688.496540714285
399418,S3,2024-08-09,2495.6575,2024-08-23,2408.8429,-0.035186263740116464,0.15886252899129102,hit_stop,2424.9470097857143,2424.9470097857143
399418,S3,2025-01-02,3602.8479,2025-01-07,3432.9157,-0.04756607659179844,0.11946843795241037,hit_stop,3451.475105642857,3451.475105642857
399418,S3,2025-01-06,3432.9157,2025-01-23,3666.6801,0.06769500157548292,0.1082788905828283,mean_revert_tp,3265.1502737857145,3265.1502737857145
399418,S3,2025-03-26,3988.2429,2025-04-08,3547.565,-0.11089424798073359,0.15299610496739782,hit_stop,3864.448569071428,3864.448569071428
399418,S1,2025-04-30,3827.7858,2025-05-07,3972.8154,0.03748864047721789,0.17274595476908028,ema50_break or macd_dead,3678.297662142857,3678.297662142857
399418,S1,2025-05-09,3863.6084,2025-05-13,3930.564,0.01692981013293163,0.15587414387359036,ema50_break or macd_dead,3713.6006157142856,3713.6006157142856
399418,S1,2025-05-13,3860.19,2025-05-15,3876.0352,0.003704772044899279,0.1526686487083356,ema50_break or macd_dead,3732.466415,3732.466415
399418,S1,2025-05-14,3876.0352,2025-05-16,3766.4102,-0.028682766885089177,0.15589132539300138,ema50_break or macd_dead,3761.402253571429,3761.402253571429
399418,S1,2025-05-15,3766.4102,2025-05-19,3761.439,-0.0017198774790913517,0.1438198719910352,ema50_break or macd_dead,3649.05858,3649.05858
399423,S3,2024-08-08,1814.8821,2024-08-28,1745.3236,-0.03872673207807829,0.17439465381246705,hit_stop,1752.213831857143,1752.213831857143
399428,S3,2024-08-20,2125.4213,2024-08-26,2079.2312,-0.022132209044860802,0.19574711405895073,hit_stop,2080.7812707142857,2080.7812707142857
399428,S1,2025-04-28,2967.0406,2025-04-30,3004.3594,0.012177785420260179,0.11816943541634051,ema50_break or macd_dead,2854.502578571429,2854.502578571429
399428,S1,2025-04-29,3004.3594,2025-05-06,3068.7065,0.02101791025401287,0.1473153066339087,ema50_break or macd_dead,2895.821755,2895.821755
399428,S1,2025-04-30,3068.7065,2025-05-26,3108.8862,0.012693366863204462,0.16213282144656319,hit_stop,2947.2546271428573,3132.37741791125
399428,S2,2025-06-25,3346.2454,2025-07-01,3413.2955,0.019637412677504282,0.2,eod_close,3163.793384785714,3163.793384785714
399608,S3,2024-08-08,2261.3751,2024-08-23,2169.5742,-0.04099516707334408,0.18245681921876397,hit_stop,2185.771879,2185.771879
399608,S1,2025-04-28,2800.1509,2025-04-30,2802.102,0.000296783876897409,0.1410930913356016,ema50_break or macd_dead,2704.91116,2704.91116
399608,S1,2025-04-29,2802.102,2025-05-06,2838.8007,0.012696846581601926,0.16320610224410997,ema50_break or macd_dead,2712.0079685714286,2712.0079685714286
399608,S1,2025-04-30,2838.8007,2025-05-07,2913.4538,0.025897407915955493,0.18991865179575013,ema50_break or macd_dead,2738.259334285714,2738.259334285714
399608,S1,2025-05-06,2913.4538,2025-05-08,2870.3277,-0.015202397072505475,0.2,ema50_break or macd_dead,2795.223475714286,2795.223475714286
399608,S1,2025-05-23,2925.1409,2025-05-27,2891.8094,-0.011794835715435034,0.17560861758280388,ema50_break or macd_dead,2850.736900714285,2850.736900714285
399608,S1,2025-05-26,2891.8094,2025-05-28,2877.5611,-0.005327122790319514,0.17364436147841006,ema50_break or macd_dead,2815.0778385714284,2815.0778385714284
399608,S2,2025-06-25,2993.2986,2025-07-01,3001.458,0.0023258890910515923,0.2,eod_close,2848.0473677857144,2848.0473677857144
399611,S3,2024-08-08,1834.0527,2024-08-23,1758.4183,-0.04163894586017071,0.1965066810432008,hit_stop,1777.794118357143,1777.794118357143
399611,S1,2025-04-28,2106.3462,2025-04-30,2109.8766,0.001276077750181855,0.1589356778201411,ema50_break or macd_dead,2045.8313492857144,2045.8313492857144
399611,S1,2025-04-29,2109.8766,2025-05-06,2139.5295,0.013654329054125747,0.18068758838661525,ema50_break or macd_dead,2049.212125,2049.212125
399611,S1,2025-04-30,2139.5295,2025-05-07,2189.9425,0.023162657116903507,0.2,ema50_break or macd_dead,2071.9857700000002,2071.9857700000002
399611,S1,2025-05-06,2189.9425,2025-05-08,2154.5297,-0.01657065288243872,0.2,ema50_break or macd_dead,2109.6064128571434,2109.6064128571434
399611,S1,2025-05-07,2154.5297,2025-05-09,2183.0423,0.012833792971152832,0.2,ema50_break or macd_dead,2110.14061,2110.14061
399611,S1,2025-05-19,2202.4993,2025-05-27,2183.4183,-0.00906333987030104,0.2,ema50_break or macd_dead,2144.101435,2184.666164402698
399611,S1,2025-05-26,2183.4183,2025-05-28,2173.2328,-0.005064932963142974,0.1953022773577359,ema50_break or macd_dead,2132.7804492857144,2132.7804492857144
399611,S1,2025-05-27,2173.2328,2025-05-29,2166.4004,-0.0035438877602069294,0.2,ema50_break or macd_dead,2117.329587857143,2117.329587857143
399611,S2,2025-06-25,2289.1706,2025-07-01,2308.4464,0.008020429652556211,0.2,eod_close,2182.831153,2182.831153
399612,S1,2025-04-28,1805.693,2025-04-30,1808.154,0.0009629116355881165,0.15856856424364404,ema50_break or macd_dead,1753.7086442857142,1753.7086442857142
399612,S1,2025-04-30,1833.5521,2025-05-07,1876.7321,0.02314991712534366,0.2,ema50_break or macd_dead,1775.5761785714285,1775.5761785714285
399612,S1,2025-05-06,1876.7321,2025-05-08,1846.3842,-0.016570608474166335,0.2,ema50_break or macd_dead,1807.8208635714286,1807.8208635714286
399612,S1,2025-05-07,1846.3842,2025-05-09,1870.8188,0.012833757091292293,0.2,ema50_break or macd_dead,1808.2643742857144,1808.2643742857144
399612,S1,2025-05-09,1884.5297,2025-05-20,1885.667,0.00020349274410473242,0.2,ema50_break or macd_dead,1819.079887857143,1857.0623590454188
399612,S1,2025-05-19,1885.667,2025-05-27,1867.352,-0.010112743554402674,0.2,hit_stop,1836.6676135714285,1876.6084959999998
399612,S1,2025-05-26,1867.352,2025-05-28,1858.1075,-0.005350593139375981,0.1943911835437081,ema50_break or macd_dead,1824.2234014285714,1824.2234014285714
399612,S1,2025-05-27,1858.1075,2025-05-29,1851.6549,-0.0038726731365112486,0.2,ema50_break or macd_dead,1810.5553592857143,1810.5553592857143
399612,S2,2025-06-25,1951.0785,2025-07-01,1966.5832,0.007546733050464118,0.2,eod_close,1863.4997696428572,1863.4997696428572
399618,S3,2024-08-22,7418.2572,2024-09-13,7155.6917,-0.03579449939805264,0.18343665674081042,hit_stop,7233.936396285715,7233.936396285715
399618,S3,2024-12-26,8417.0795,2025-01-03,8053.1122,-0.04364151862887837,0.2,hit_stop,8247.86163607143,8247.86163607143
399618,S3,2025-04-07,7601.7056,2025-05-07,7911.6053,0.040367127314164856,0.14962989983448818,mean_revert_tp,7302.160908714286,7302.160908714286
399618,S2,2025-05-21,8035.6535,2025-06-18,8073.399,0.00429725330988948,0.2,hit_stop,7747.504960142856,8144.834245294577
399620,S3,2025-03-26,4399.32,2025-04-07,3946.3513,-0.10336334433503358,0.1794789700458621,hit_stop,4293.142883214286,4293.142883214286
399620,S1,2025-04-30,4073.718,2025-05-07,4220.9623,0.035744941795185704,0.1531680510814269,ema50_break or macd_dead,3901.9403042857143,3901.9403042857143
399620,S1,2025-05-07,4125.6124,2025-05-09,4179.3079,0.01261515867074663,0.1589335151954062,ema50_break or macd_dead,4006.4676007142857,4006.4676007142857
399620,S1,2025-05-09,4162.9668,2025-05-14,4174.678,0.002413186019163,0.159334676078363,ema50_break or macd_dead,3984.060876428571,3984.060876428571
399620,S1,2025-05-13,4174.678,2025-05-15,4171.588,-0.0011401768471724395,0.14908105461133567,ema50_break or macd_dead,4033.878760714286,4033.878760714286
399620,S1,2025-05-14,4171.588,2025-05-16,4054.921,-0.028367047560784987,0.15231415181705082,ema50_break or macd_dead,4045.680280714286,4045.680280714286
399620,S1,2025-05-15,4054.921,2025-05-19,4063.1535,0.001630249171315563,0.1397650436681041,ema50_break or macd_dead,3924.6859357142857,3924.6859357142857
399620,S1,2025-05-16,4063.1535,2025-05-20,4056.447,-0.0020505652567641805,0.14274272895805384,ema50_break or macd_dead,3927.6748442857142,3927.6748442857142
399620,S1,2025-05-19,4056.447,2025-05-21,4079.3381,0.005243140413272951,0.1451797381721779,ema50_break or macd_dead,3923.277117857143,3923.277117857143
399620,S1,2025-05-20,4079.3381,2025-05-22,4055.1781,-0.006322529441724837,0.14619632693901158,ema50_break or macd_dead,3949.3172185714284,3949.3172185714284
399620,S1,2025-05-21,4055.1781,2025-05-23,4034.3205,-0.005543448570113425,0.14635216246943855,ema50_break or macd_dead,3929.268863571429,3929.268863571429
399620,S2,2025-06-25,4278.5351,2025-07-01,4349.3833,0.016158985340566763,0.2,eod_close,4026.212675357143,4026.212675357143
399624,S3,2025-03-26,2060.4973,2025-04-07,1885.5804,-0.08529062324905737,0.2,hit_stop,2016.8851437857143,2016.8851437857143
399624,S1,2025-04-28,1883.091,2025-04-30,1900.8161,0.009012768687227602,0.12657460495279046,ema50_break or macd_dead,1816.1295228571428,1816.1295228571428
399624,S1,2025-04-29,1900.8161,2025-05-06,1931.8949,0.015950240299416656,0.15690558138388142,ema50_break or macd_dead,1837.8210828571428,1837.8210828571428
399624,S1,2025-04-30,1931.8949,2025-05-07,1998.2691,0.03395704499245791,0.17720562474576154,ema50_break or macd_dead,1862.1983657142857,1862.1983657142857
399624,S1,2025-05-09,1980.933,2025-05-16,1943.3785,-0.01935798595914146,0.18235845560653213,ema50_break or macd_dead,1911.8373471428572,1911.8373471428572
399624,S1,2025-05-15,1943.3785,2025-05-19,1951.7206,0.003892576047332042,0.17399294879999624,ema50_break or macd_dead,1892.960417142857,1892.960417142857
399624,S1,2025-05-16,1951.7206,2025-05-20,1954.1634,0.0008516135762464188,0.17722752740337464,ema50_break or macd_dead,1896.1437607142857,1896.1437607142857
399624,S1,2025-05-21,1959.6511,2025-05-23,1940.0749,-0.010389635399893364,0.18254172041954406,ema50_break or macd_dead,1913.0423464285716,1913.0423464285716
399624,S1,2025-05-22,1940.0749,2025-05-26,1918.4194,-0.01156219791308061,0.18118135017525605,ema50_break or macd_dead,1889.777112142857,1889.777112142857
399624,S2,2025-06-30,2067.0837,2025-07-01,2068.3403,0.000207909587792554,0.2,eod_close,1960.6544755,1960.6544755
399625,S1,2025-04-28,1674.1501,2025-04-30,1682.6448,0.00467403726822342,0.14424379363202253,ema50_break or macd_dead,1621.6299185714286,1621.6299185714286
399625,S1,2025-04-29,1682.6448,2025-05-06,1708.1508,0.014758279394438956,0.17221015792671482,ema50_break or macd_dead,1632.1264557142856,1632.1264557142856
399625,S1,2025-04-30,1708.1508,2025-05-07,1756.9803,0.028186176349301276,0.19886573416098355,ema50_break or macd_dead,1651.794297857143,1651.794297857143
399625,S1,2025-05-09,1753.1998,2025-05-16,1735.9408,-0.01024428585948961,0.2,ema50_break or macd_dead,1693.2418314285715,1720.5047409592373
399625,S1,2025-05-15,1735.9408,2025-05-19,1741.649,0.002888245774279748,0.19006860965356684,ema50_break or macd_dead,1695.4708514285715,1695.4708514285715
399625,S1,2025-05-16,1741.649,2025-05-20,1742.5378,0.00011032096593525676,0.19600142308083718,ema50_break or macd_dead,1698.1115492857143,1698.1115492857143
399625,S1,2025-05-19,1742.5378,2025-05-23,1745.2243,0.0011417169142615004,0.19812616042141026,ema50_break or macd_dead,1696.8037692857142,1737.3759391736526
399625,S1,2025-05-22,1745.2243,2025-05-26,1727.5357,-0.010535430729448458,0.19773034979232637,ema50_break or macd_dead,1703.2916357142858,1703.2916357142858
399625,S1,2025-05-23,1727.5357,2025-05-27,1723.1631,-0.0029311199068128785,0.18969016691926655,ema50_break or macd_dead,1686.0141071428573,1686.0141071428573
399625,S2,2025-06-25,1809.4141,2025-07-01,1830.4607,0.011231721008474582,0.2,eod_close,1728.450704714286,1728.450704714286
399628,S3,2024-09-23,1280.4557,2024-09-25,1342.495,0.04805095382839088,0.18482583039091036,mean_revert_tp,1241.081036642857,1241.081036642857
399628,S3,2025-01-03,1714.2354,2025-01-20,1817.3464,0.05974984873139353,0.1322428499511665,mean_revert_tp,1656.2452445,1656.2452445
399628,S1,2025-04-30,1804.2468,2025-05-07,1870.0623,0.03607810266311691,0.16053510704773066,ema50_break or macd_dead,1731.3768835714286,1731.3768835714286
399628,S1,2025-05-09,1858.069,2025-05-16,1830.4195,-0.015280771381471834,0.16436285822852367,ema50_break or macd_dead,1785.4818164285714,1785.4818164285714
399628,S1,2025-05-15,1830.4195,2025-05-19,1842.8373,0.006384127900735292,0.16008013981320462,ema50_break or macd_dead,1779.14915,1779.14915
399628,S1,2025-05-22,1835.7184,2025-05-26,1813.2055,-0.012663809089672982,0.16566853460978653,ema50_break or macd_dead,1781.4279164285713,1781.4279164285713
399628,S1,2025-05-23,1813.2055,2025-05-27,1824.1102,0.005614045291612036,0.15990661791286123,ema50_break or macd_dead,1756.6907942857142,1756.6907942857142
399628,S2,2025-06-30,1932.8404,2025-07-01,1937.8365,0.002184848702458745,0.2,eod_close,1838.799746714286,1838.799746714286
399630,S1,2025-04-28,1187.0113,2025-04-30,1189.8555,0.0019961018736721382,0.15304410048846184,ema50_break or macd_dead,1150.911439285714,1150.911439285714
399630,S1,2025-04-30,1205.2241,2025-05-07,1235.8641,0.025022657910674123,0.2,ema50_break or macd_dead,1166.6655692857144,1166.6655692857144
399630,S1,2025-05-06,1235.8641,2025-05-08,1218.7662,-0.014234773580687376,0.2,ema50_break or macd_dead,1191.1007557142857,1191.1007557142857
399630,S1,2025-05-07,1218.7662,2025-05-09,1234.9072,0.01284372139627771,0.2,ema50_break or macd_dead,1193.0037835714284,1193.0037835714284
399630,S2,2025-05-12,1267.3189,2025-05-27,1222.5309,-0.03574074967239896,0.2,hit_stop,1180.487417642857,1233.093576
399630,S1,2025-05-26,1222.5309,2025-05-28,1218.1821,-0.003957210701177355,0.19336971665058234,ema50_break or macd_dead,1193.4418235714286,1193.4418235714286
399630,S2,2025-06-25,1257.5417,2025-07-01,1271.2247,0.010480752503078025,0.2,eod_close,1211.8698687857143,1211.8698687857143
399632,S1,2025-05-06,4089.2473,2025-05-08,4034.1951,-0.0138626731917143,0.2,ema50_break or macd_dead,3970.565765714286,3970.565765714286
399632,S1,2025-05-07,4034.1951,2025-05-09,4065.3952,0.007333909547408855,0.2,ema50_break or macd_dead,3968.9772242857143,3968.9772242857143
399632,S1,2025-05-08,4065.3952,2025-05-12,4073.679,0.0016376370789241243,0.2,ema50_break or macd_dead,3998.2354192857147,3998.2354192857147
399632,S1,2025-05-09,4073.679,2025-05-13,4131.6541,0.013831631898340458,0.2,ema50_break or macd_dead,3969.1350592857143,3969.1350592857143
399632,S2,2025-05-13,4095.216,2025-05-19,4042.1555,-0.013356703626866091,0.2,hit_stop,3976.798837285715,4059.251960381832
399632,S1,2025-05-16,4042.1555,2025-05-20,4046.7881,0.0007460716936793664,0.2,ema50_break or macd_dead,3973.704835,3973.704835
399632,S1,2025-05-19,4046.7881,2025-05-21,4073.2478,0.006138444649473957,0.2,ema50_break or macd_dead,3972.0337499999996,3972.0337499999996
399632,S1,2025-05-21,4078.7378,2025-05-23,4065.3473,-0.003683000932298216,0.2,ema50_break or macd_dead,4010.6238521428572,4010.6238521428572
399632,S1,2025-05-22,4065.3473,2025-05-26,4035.3203,-0.007786084824782386,0.2,ema50_break or macd_dead,3993.5359135714284,3993.5359135714284
399632,S1,2025-05-23,4035.3203,2025-05-27,4019.3238,-0.0043641215097596445,0.2,ema50_break or macd_dead,3964.0658085714285,3964.0658085714285
399633,S1,2025-04-30,4661.8104,2025-05-07,4767.2776,0.022223657109692842,0.2,ema50_break or macd_dead,4539.2541,4539.2541
399633,S1,2025-05-06,4767.2776,2025-05-08,4703.265,-0.013827495810187352,0.2,ema50_break or macd_dead,4621.7761414285715,4621.7761414285715
399633,S1,2025-05-07,4703.265,2025-05-09,4739.6912,0.007344875102721169,0.2,ema50_break or macd_dead,4622.550119285714,4622.550119285714
399633,S1,2025-05-09,4737.4947,2025-05-16,4697.1204,-0.008922289217547915,0.2,ema50_break or macd_dead,4614.677435,4614.677435
399633,S1,2025-05-15,4697.1204,2025-05-19,4702.4246,0.0007292450583128531,0.2,ema50_break or macd_dead,4612.909857142858,4612.909857142858
399633,S1,2025-05-16,4702.4246,2025-05-20,4710.7708,0.0013748716268624389,0.2,ema50_break or macd_dead,4609.807086428572,4609.807086428572
399633,S1,2025-05-19,4710.7708,2025-05-21,4734.7432,0.004688848729384085,0.2,ema50_break or macd_dead,4616.3232071428565,4616.3232071428565
399633,S1,2025-05-20,4734.7432,2025-05-23,4702.8293,-0.0071403655598469545,0.2,hit_stop,4647.878829285713,4802.62470896
399633,S1,2025-05-22,4702.8293,2025-05-26,4666.6131,-0.008100938666857576,0.2,ema50_break or macd_dead,4613.718072142857,4613.718072142857
399633,S1,2025-05-23,4666.6131,2025-05-27,4668.658,3.8197887028770436e-05,0.2,ema50_break or macd_dead,4573.837307857143,4573.837307857143
399633,S2,2025-06-30,4873.3468,2025-07-01,4884.4778,0.0018840566158762606,0.2,eod_close,4697.164441857143,4697.164441857143
399640,S3,2025-03-26,2158.6396,2025-04-07,1941.803,-0.1008505800783048,0.2,hit_stop,2115.059489571429,2115.059489571429
399640,S1,2025-04-29,1959.009,2025-05-06,1997.2842,0.019138041938551602,0.1436077574577855,ema50_break or macd_dead,1886.1396521428571,1886.1396521428571
399640,S1,2025-04-30,1997.2842,2025-05-07,2066.7081,0.03435914944903674,0.16364662142221767,ema50_break or macd_dead,1918.2825807142856,1918.2825807142856
399640,S2,2025-05-12,2118.545,2025-05-26,2026.2543,-0.043963247417449246,0.2,hit_stop,1938.6133730714284,2043.3784580633767
399640,S1,2025-05-23,2026.2543,2025-05-27,2026.8174,-0.00012209806044589304,0.1583162655081775,ema50_break or macd_dead,1965.118902142857,1965.118902142857
399640,S2,2025-06-25,2171.3414,2025-07-01,2200.9755,0.013247830783312205,0.2,eod_close,2045.8040330714284,2045.8040330714284
399641,S1,2025-04-28,1939.4147,2025-04-30,1946.2945,0.0031473589016314724,0.15793231750531536,ema50_break or macd_dead,1881.667,1881.667
399641,S1,2025-04-29,1946.2945,2025-05-06,1970.5119,0.012042824043329516,0.18525476109624664,ema50_break or macd_dead,1889.9554364285716,1889.9554364285716
399641,S1,2025-04-30,1970.5119,2025-05-07,2021.0442,0.025244250105772047,0.2,ema50_break or macd_dead,1908.2004507142856,1908.2004507142856
399641,S1,2025-05-15,2012.2301,2025-05-19,2020.2738,0.0035974056644913245,0.1996215338124375,ema50_break or macd_dead,1968.295735,1968.295735
399641,S1,2025-05-16,2020.2738,2025-05-20,2022.5482,0.0007257879996265923,0.2,ema50_break or macd_dead,1972.3631171428572,1972.3631171428572
399641,S1,2025-05-19,2022.5482,2025-05-26,2010.2863,-0.006462599645338474,0.2,ema50_break or macd_dead,1970.5568342857143,2011.572308
399641,S1,2025-05-23,2010.2863,2025-05-27,1998.099,-0.006462469808404927,0.19742240253323684,ema50_break or macd_dead,1963.9982857142857,1963.9982857142857
399641,S1,2025-05-26,1998.099,2025-05-28,1991.9464,-0.0034792268050781736,0.2,ema50_break or macd_dead,1953.1659485714285,1953.1659485714285
399641,S2,2025-06-25,2070.8883,2025-07-01,2089.3083,0.008494733723687595,0.2,eod_close,1983.8031413571427,1983.8031413571427
399642,S3,2025-01-02,1647.5735,2025-01-21,1697.7819,0.030074148801252254,0.16884697071445787,mean_revert_tp,1597.4993625,1597.4993625
399642,S1,2025-04-30,1673.3868,2025-05-07,1718.7928,0.02673419276403994,0.181664946287228,ema50_break or macd_dead,1614.0348242857142,1614.0348242857142
399642,S1,2025-05-07,1688.2476,2025-05-09,1706.9915,0.010702577607692242,0.1936732835963721,ema50_break or macd_dead,1650.2505778571428,1650.2505778571428
399642,S1,2025-05-09,1710.0955,2025-05-16,1684.6265,-0.01529332028532899,0.1999075271268051,ema50_break or macd_dead,1649.6573257142857,1682.7260295954404
399642,S1,2025-05-15,1684.6265,2025-05-19,1697.5729,0.0072850269184295815,0.1804011302643301,ema50_break or macd_dead,1643.23286,1643.23286
399642,S1,2025-05-16,1697.5729,2025-05-20,1696.4889,-0.0010385587328825953,0.1864730509069318,ema50_break or macd_dead,1652.6450278571428,1652.6450278571428
399642,S1,2025-05-19,1696.4889,2025-05-23,1701.8976,0.0027881729376478402,0.18828218867149668,ema50_break or macd_dead,1651.294625,1694.8915569225794
399642,S1,2025-05-22,1701.8976,2025-05-26,1688.4578,-0.008296949851742022,0.18998600862491816,ema50_break or macd_dead,1658.4586042857143,1658.4586042857143
399642,S1,2025-05-23,1688.4578,2025-05-27,1680.1152,-0.005340958548090422,0.18340779220907705,ema50_break or macd_dead,1648.9044292857143,1648.9044292857143
399642,S2,2025-06-25,1733.263,2025-07-01,1757.24,0.013433445934056223,0.2,eod_close,1668.2866763571428,1668.2866763571428
399647,S3,2024-08-22,7168.9019,2024-09-13,6910.6298,-0.036426730955824646,0.18305212941289015,hit_stop,6987.094852857143,6987.094852857143
399647,S3,2024-12-26,8217.9361,2025-01-03,7869.8501,-0.042756863787247155,0.2,hit_stop,8051.675149857142,8051.675149857142
399647,S2,2025-02-14,8192.6081,2025-02-24,8153.2889,-0.005199350770849141,0.2,hit_stop,7605.265205500002,8229.335728
399647,S3,2025-04-07,7470.5695,2025-05-07,7772.7675,0.040051802235425336,0.14985094826245565,mean_revert_tp,7177.5421667857145,7177.5421667857145
399647,S2,2025-05-21,7908.4839,2025-06-18,7942.5525,0.003907854758356352,0.2,hit_stop,7608.729570928572,8010.625603916345
399652,S1,2025-04-29,2998.4344,2025-05-06,3051.8864,0.01742663646068087,0.133734871669873,ema50_break or macd_dead,2881.57974,2881.57974
399652,S1,2025-04-30,3051.8864,2025-05-07,3167.3656,0.037438629904442126,0.14743420111559583,ema50_break or macd_dead,2928.3418957142853,2928.3418957142853
399652,S1,2025-05-07,3092.8757,2025-05-09,3123.147,0.009387428573350001,0.14899327337561535,ema50_break or macd_dead,3000.6853685714286,3000.6853685714286
399652,S1,2025-05-09,3085.4823,2025-05-13,3143.6032,0.018436893019933995,0.1529352171821715,ema50_break or macd_dead,2965.0863957142856,2965.0863957142856
399652,S1,2025-05-13,3085.4533,2025-05-15,3098.3094,0.0037666811161912476,0.15074885059335774,ema50_break or macd_dead,2986.8849557142858,2986.8849557142858
399652,S2,2025-06-05,3167.2713,2025-06-20,3066.6391,-0.03217252292849053,0.2,midband_fail,3021.442908142857,3021.442908142857
399656,S3,2024-08-20,4522.0351,2024-08-29,4395.436,-0.028396045408847083,0.2,hit_stop,4439.163328428572,4439.163328428572
399656,S1,2025-05-07,5187.677,2025-05-09,5223.9409,0.006590392809729658,0.2,ema50_break or macd_dead,5110.291062142856,5110.291062142856
399656,S1,2025-05-08,5223.9409,2025-05-12,5238.058,0.0023023850901529898,0.2,ema50_break or macd_dead,5145.444997142858,5145.444997142858
399656,S1,2025-05-09,5238.058,2025-05-13,5305.1255,0.012403886478538441,0.2,ema50_break or macd_dead,5109.283250714286,5109.283250714286
399656,S2,2025-05-14,5287.7575,2025-05-19,5196.9194,-0.017578945895306272,0.2,hit_stop,5130.960671785714,5225.711606751687
399656,S1,2025-05-16,5196.9194,2025-05-20,5197.0387,-0.00037704409269839864,0.2,ema50_break or macd_dead,5117.503070000001,5117.503070000001
399656,S1,2025-05-19,5197.0387,2025-05-21,5233.5854,0.006632216250381178,0.2,ema50_break or macd_dead,5107.001595,5107.001595
399656,S1,2025-05-20,5233.5854,2025-05-22,5246.029,0.0019776434411484935,0.2,ema50_break or macd_dead,5144.329172857143,5144.329172857143
399656,S1,2025-05-21,5246.029,2025-05-23,5228.0075,-0.0038352650357061963,0.2,ema50_break or macd_dead,5160.9557350000005,5160.9557350000005
