date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,code,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes
9/16/25,trend_ok,trend,59.65969404,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,2.767714286,0.057761438,0,,2.747285714,0.103970588,0,,2.855142857,0.086642157,0,,2.957134584,2.926734547,2.86701291,0.06155612,0.025913773,0.035642347,62.72727273,0.145714286,1135430570,2.893,3.29573277,2.49026723,0.278418783,29.41176471,23.03921569,2.823693921,3.03,3.11,659,659,S1,34,,2.767714286,0.057761438,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,range,18.81792773,0,,8.051,0.060219479,0,,8.9855,0.108395062,1,mean_revert_long: rsi_low & near_lower_band,8.294,0.090329218,0,,9.220274844,8.832227044,7.112449932,-0.043781495,0.089175469,-0.132956964,23.26732673,0.405,1172161235,9.3905,10.06235446,8.718645536,0.143092373,12.34567901,22.92768959,10.23587882,8.78,8.68,679,679,S3,9,,8.294,0.090329218,mean_revert_long: rsi_low & near_lower_band
9/16/25,trend_ok,trend,43.74629964,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,3.407,0.116339869,0,,3.4615,0.2,0,,3.458,0.174509804,0,,3.532452667,3.55224323,3.385011306,-0.031428089,-0.038167831,0.006739742,50,0.085,432346981,3.5465,3.743986842,3.349013158,0.111369994,11.76470588,28.57142857,3.566752484,3.56,3.49,720,720,S1,26,,3.407,0.116339869,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,29.15037002,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,3.435,0.05952381,0,,3.448,0.107142857,0,,3.54,0.089285714,0,,3.641420934,3.484146183,3.161081556,0.099720297,0.083229363,0.016490934,62.5,0.175,4105871558,3.623,3.885064677,3.360935323,0.144667224,28.97959184,22.85714286,3.546221705,3.75,3.94,751,751,S1,19,,3.435,0.05952381,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,28.0377141,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.941571429,0.044952645,0,,4.903928571,0.080914761,0,,5.147714286,0.067428967,0,,5.361940653,5.066694488,4.432648192,0.247097472,0.161444466,0.085653006,53.17919075,0.343571429,522145390,5.2475,6.197577559,4.297422441,0.36210674,37.42203742,16.83991684,5.200179458,5.56,5.84,757,757,S1,19,,4.941571429,0.044952645,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,36.75129793,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,7.469857143,0.059913884,0,,7.546642857,0.107844991,0,,7.696571429,0.089870825,0,,7.88682423,7.810819847,7.439094993,0.087565331,0.079009017,0.008556315,51.42857143,0.377857143,5552951217,7.9245,8.211808746,7.637191254,0.072511514,15.31190926,15.31190926,7.550492,8.15,7.95,759,759,S1,23,,7.469857143,0.059913884,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,34.42940864,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,3.597428571,0.103521127,0,,3.581071429,0.186338028,0,,3.658285714,0.15528169,0,,3.707014223,3.745003103,3.651358031,-0.011382544,-0.031042845,0.0196603,66.03773585,0.101428571,1442684854,3.6825,3.811279698,3.553720302,0.069941452,20.42253521,19.71830986,3.581957367,3.78,3.75,761,761,S1,22,,3.597428571,0.103521127,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,range,16.45770824,0,,24.32171429,0.150068166,0,,25.58078571,0.2,1,mean_revert_long: rsi_low & near_lower_band,24.60114286,0.2,0,,25.88407713,26.30909801,27.24550398,-0.334546056,-0.246147907,-0.088398149,29.75460123,0.465714286,488794468,26.0465,27.24703102,24.84596898,0.092183673,17.63803681,38.19018405,26.20117626,25.16,25.28,786,786,S3,8,,24.60114286,0.2,mean_revert_long: rsi_low & near_lower_band
9/16/25,trend_ok,trend,46.07674194,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,3.924571429,0.105409357,0,,3.967428571,0.189736842,0,,3.989714286,0.158114035,0,,4.066375544,4.061807853,3.960701034,-0.02458305,-0.028361707,0.003778657,52.08333333,0.108571429,1432095256,4.076,4.267217705,3.884782295,0.093826155,10.52631579,23.68421053,3.91,4.12,4.05,790,790,S1,28,,3.924571429,0.105409357,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,33.28047629,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,2.976857143,0.055774854,0,,2.932642857,0.100394737,0,,3.074571429,0.083662281,0,,3.149784427,3.081125334,2.992288819,0.093942132,0.058821541,0.035120591,61.80555556,0.162857143,-117803487,3.0955,3.505659148,2.685340852,0.265003487,30.70175439,7.456140351,2.993477399,3.27,3.28,809,809,S1,21,,2.976857143,0.055774854,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,range,14.82774877,0,,17.02085714,0.079709054,1,squeeze_breakout & adx_rising & obv_confirm,16.52164286,0.143476298,0,,17.40057143,0.119563582,0,,17.15210865,16.73593338,16.23907697,0.286041078,0.192220655,0.093820424,68.32460733,0.632857143,922256140,17.1545,17.93786588,16.37113412,0.091330658,29.00677201,11.8510158,16.65763956,18.16,18.09,819,819,S2,17,,16.52164286,0.143476298,squeeze_breakout & adx_rising & obv_confirm
9/16/25,trend_ok,trend,44.91436128,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,11.94357143,0.05215454,0,,12.13892857,0.093878173,0,,12.36571429,0.07823181,0,,12.9723141,12.4489045,12.2490795,0.379439792,0.378540821,0.00089897,63.85809313,0.703571429,5406750891,12.8425,14.3950446,11.2899554,0.241782301,34.82233503,14.01015228,14.9116,13.21,13.12,821,821,S1,27,,11.94357143,0.05215454,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,25.68708961,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,9.768571429,0.102407407,0,,9.780928571,0.184333333,0,,9.935714286,0.153611111,0,,10.08805063,9.917792905,9.693399915,0.144554573,0.098888779,0.045665794,53.62318841,0.278571429,2346945046,10.0595,10.58635662,9.532643383,0.104748072,27.43589744,23.07692308,9.799509488,10.27,10.44,876,876,S1,17,,9.768571429,0.102407407,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,58.25645441,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,5.155857143,0.045021069,0,,5.130142857,0.081037924,0,,5.370571429,0.067531603,0,,5.582329654,5.148303154,4.24853989,0.295294988,0.261040397,0.034254592,69.13043478,0.357857143,933534923,5.488,6.385707021,4.590292979,0.327152704,41.11776447,11.57684631,5.307621562,5.8,5.9,892,892,S1,34,,5.155857143,0.045021069,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,30.42056169,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,2.542428571,0.097403946,0,,2.572071429,0.175327103,0,,2.588285714,0.146105919,0,,2.651982058,2.63904062,2.500539339,-0.01078634,-0.018254152,0.007467813,60,0.076428571,2409519940,2.6485,2.759812741,2.537187259,0.084057195,19.62616822,19.62616822,2.53792,2.68,2.68,898,898,S1,20,,2.542428571,0.097403946,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,38.0019176,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,7.168428571,0.06998187,0,,7.166571429,0.125967366,0,,7.352285714,0.104972805,0,,7.572256158,7.500757401,6.520156149,0.031547567,-0.024820581,0.056368148,63.21243523,0.306428571,998068811,7.473,8.05768525,6.88831475,0.156479393,37.52913753,16.78321678,7.126957869,7.72,7.85,953,953,S1,24,,7.168428571,0.06998187,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,25.02540576,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,11.15814286,0.104296974,0,,11.20535714,0.187734554,0,,11.34542857,0.156445461,0,,11.51231544,11.35252459,11.09137278,0.125948934,0.108141103,0.017807831,56.11111111,0.312142857,5459398010,11.5175,11.82226048,11.21273952,0.052921289,17.39130435,18.99313501,11.14744,11.72,11.89,957,957,S1,17,,11.15814286,0.104296974,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,32.96272716,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,7.012142857,0.074036568,0,,7.014357143,0.133265823,0,,7.181428571,0.111054852,0,,7.35675069,7.079903473,6.434271089,0.203598755,0.18368635,0.019912405,71.42857143,0.282142857,1847583833,7.2965,7.931953423,6.661046577,0.174180339,31.39240506,13.41772152,7.089626113,7.52,7.54,973,973,S1,21,,7.012142857,0.074036568,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,25.18998823,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.178714286,0.2,0,,4.193785714,0.2,0,,4.209142857,0.2,0,,4.237202693,4.226607501,4.120920767,-0.010413825,-0.012583101,0.002169276,55.17241379,0.050714286,1129230370,4.2445,4.342581599,4.146418401,0.046215855,22.53521127,23.94366197,4.15,4.27,4.23,1213,1213,S1,17,,4.178714286,0.2,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,38.72482995,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,19.902,0.08286385,0,,20.22,0.14915493,0,,20.328,0.124295775,0,,20.94146983,20.78128873,19.13106065,-0.032286523,-0.071483983,0.03919746,55.82822086,0.71,52000829,20.93,22.00603561,19.85396439,0.102822323,12.87726358,19.11468813,19.77433172,21.18,20.91,1231,1231,S1,24,,19.902,0.08286385,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,25.95384987,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,12.18085714,0.093376866,0,,12.29814286,0.168078358,0,,12.41057143,0.140065299,0,,12.75528176,12.34352812,11.05015478,0.215715313,0.196414454,0.019300859,64.0167364,0.382857143,284608556,12.681,13.35139344,12.01060656,0.105731952,22.3880597,19.21641791,12.59582388,12.87,13.03,1299,1299,S1,17,,12.18085714,0.093376866,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,26.95112195,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,22.01757143,0.079261829,0,,22.04942857,0.142671292,0,,22.51171429,0.118892744,0,,22.98030816,22.64294334,21.01913055,0.090343943,0.018285924,0.072058019,66.01123596,0.823571429,112702622,22.873,24.09965313,21.64634687,0.107257739,18.64700781,17.17259324,22.01726816,23.5,23.05,1336,1336,S1,18,,22.01757143,0.079261829,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,44.96717467,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,15.722,0.145878136,0,,15.96,0.2,0,,15.908,0.2,0,,16.30550665,16.15071154,15.79005732,0.122954607,0.120213591,0.002741016,54.6728972,0.31,504284195,16.27,16.81895115,15.72104885,0.067480166,24.19354839,16.58986175,16.9662,16.28,16.35,2039,2039,S1,27,,15.722,0.145878136,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,76.19640593,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,14.91142857,0.036345345,0,,14.88157143,0.065421622,0,,15.70428571,0.054518018,0,,16.38143776,15.40831733,14.56194983,0.759150982,0.663657191,0.095493791,65.07009346,1.321428571,4985921016,16.203,18.38092852,14.02507148,0.268830281,28.48648649,6.162162162,15.663644,17.29,17.16,2077,2077,S1,43,,14.91142857,0.036345345,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,40.46260057,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,2.725285714,0.114261168,0,,2.729714286,0.2,0,,2.766857143,0.171391753,0,,2.79953842,2.820597107,2.75473763,-0.018780739,-0.028513462,0.009732722,59.375,0.069285714,817143434,2.799,2.92859857,2.66940143,0.09260348,16.49484536,22.68041237,2.6738,2.85,2.82,2086,2086,S1,25,,2.725285714,0.114261168,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,26.23574039,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,13.09685714,0.10526028,0,,13.44714286,0.189468504,0,,13.31457143,0.15789042,0,,13.80808546,13.67882552,12.72080817,-0.033062891,-0.038346017,0.005283125,52,0.362857143,167585075,13.81,14.30259784,13.31740216,0.071339296,19.68503937,29.33070866,13.38002591,13.75,13.7,2096,2096,S1,18,,13.09685714,0.10526028,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,36.63539821,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.013714286,0.068450768,0,,4.077785714,0.123211382,0,,4.119142857,0.102676152,0,,4.279293854,4.070082172,3.412683683,0.098558553,0.089908391,0.008650162,61.15702479,0.175714286,2316229257,4.2535,4.549954487,3.957045513,0.1393932,27.23577236,10.16260163,4.164874602,4.33,4.39,2102,2102,S1,23,,4.013714286,0.068450768,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,48.31372575,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,7.085428571,0.086522025,0,,7.140571429,0.155739645,0,,7.230285714,0.129783037,0,,7.398575824,7.546133076,7.129982767,-0.050315425,-0.095480948,0.045165523,54,0.241428571,1223498946,7.382,7.846558647,6.917441353,0.125862543,13.90532544,18.34319527,7.029714074,7.52,7.41,2105,2105,S1,29,,7.085428571,0.086522025,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,77.03707885,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,10.03714286,0.02717803,0,,9.791357143,0.048920455,0,,10.79142857,0.040767045,0,,11.47428268,10.108362,8.352149083,1.145698444,1.003421115,0.142277329,67.56496631,1.257142857,6225048938,11.0485,14.79974555,7.297254452,0.679050649,40.73863636,7.954545455,11.24438834,12.3,12.5,2115,2115,S1,43,,10.03714286,0.02717803,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,range,9.625788586,0,,3.722571429,0.109903382,1,squeeze_breakout & adx_rising & obv_confirm,3.634928571,0.197826087,0,,3.781714286,0.164855072,0,,3.7400688,3.786111636,3.909350457,0.016162975,-0.004327776,0.02049075,67.79661017,0.098571429,1222360167,3.7335,3.858698789,3.608301211,0.067067786,24.63768116,15.94202899,3.59940796,3.9,3.78,2127,2127,S2,14,,3.634928571,0.197826087,squeeze_breakout & adx_rising & obv_confirm
9/16/25,trend_ok,trend,28.32006908,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,4.129142857,0.073622982,0,,4.230857143,0.132521368,0,,4.229428571,0.110434473,0,,4.397182047,4.365359077,4.057733496,-0.002639325,-0.01854325,0.015903925,48.93617021,0.167142857,2586476334,4.398,4.692554079,4.103445921,0.133949104,18.37606838,28.20512821,4.111951623,4.43,4.51,2160,2160,S1,19,,4.129142857,0.073622982,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,39.11723545,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,13.32628571,0.042994461,0,,13.31021429,0.077390029,0,,13.91085714,0.064491691,0,,14.3468772,13.22013879,10.44746008,0.623849331,0.590025095,0.033824236,67.24436742,0.974285714,4641175910,14.2845,15.87198361,12.69701639,0.222266598,31.67155425,16.71554252,14.07803333,15.08,15.14,2167,2167,S1,24,,13.32628571,0.042994461,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,46.73707327,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,7.215714286,0.032243797,0,,7.157285714,0.058038835,0,,7.657142857,0.048365696,0,,8.135191693,7.52869378,6.320476027,0.514660142,0.386052327,0.128607815,67.25888325,0.735714286,3214567442,7.893,9.63525625,6.15074375,0.441468707,32.52427184,10,8.406091158,8.54,8.85,2181,2181,S1,28,,7.215714286,0.032243797,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,28.72029287,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,6.693285714,0.121723966,0,,6.692214286,0.2,0,,6.788857143,0.182585949,0,,6.855561177,6.903102645,6.813335829,-0.031465603,-0.06116338,0.029697776,60.24096386,0.159285714,1830941642,6.8515,7.217662173,6.485337827,0.106885258,20.62780269,25.56053812,6.520592,6.98,6.87,2208,2208,S1,19,,6.693285714,0.121723966,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,68.01882801,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,5.455857143,0.029932106,0,,5.356142857,0.053877791,0,,5.820571429,0.044898159,0,,6.121592848,5.594180238,4.845979135,0.465956286,0.408423793,0.057532494,63.29479769,0.607857143,7012031325,5.964,7.467251213,4.460748787,0.504108388,23.73678026,9.165687427,7.2632,6.55,6.7,2251,2251,S1,39,,5.455857143,0.029932106,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,36.91961037,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,6.155714286,0.130994152,0,,6.297785714,0.2,0,,6.237142857,0.196491228,0,,6.426602192,6.47975312,6.180951469,-0.045105598,-0.051350342,0.006244744,48.07692308,0.135714286,952951002,6.4335,6.663673847,6.203326153,0.071554783,14.73684211,24.73684211,6.494372428,6.4,6.34,2300,2300,S1,23,,6.155714286,0.130994152,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,25.18864071,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,13.47542857,0.063356842,0,,13.57557143,0.114042316,0,,13.86028571,0.095035264,0,,14.15065276,13.28718452,11.28476991,0.382548786,0.382158361,0.000390425,53.38983051,0.641428571,1359785841,14.217,15.05094055,13.38305945,0.117315967,26.94877506,20.6013363,13.08951296,14.63,14.8,2324,2324,S1,17,,13.47542857,0.063356842,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,52.6873051,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,8.128,0.099074074,0,,8.1835,0.178333333,0,,8.272,0.148611111,0,,8.396562053,8.363070846,7.996235499,-0.05104641,-0.05866344,0.00761703,52.97619048,0.24,677440147,8.4235,8.972346638,7.874653362,0.130313204,22.32142857,19.94047619,7.95,8.56,8.41,2331,2331,S1,31,,8.128,0.099074074,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,47.01426075,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,2.996285714,0.117040598,0,,3.021214286,0.2,0,,3.040857143,0.175560897,0,,3.087788514,3.093673566,2.925944628,-0.017863171,-0.025079615,0.007216444,52.63157895,0.074285714,402452661,3.0955,3.2443871,2.9466129,0.096195832,9.615384615,14.42307692,3.130483052,3.13,3.08,2377,2377,S1,28,,2.996285714,0.117040598,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,66.16736208,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,3.690857143,0.061067708,0,,3.684142857,0.109921875,0,,3.800571429,0.091601562,0,,3.896219273,3.559113443,2.975254079,0.227127053,0.212488915,0.014638138,65,0.182857143,4744943477,3.867,4.424932273,3.309067727,0.288560782,32.03125,14.0625,4.48,4.02,4.24,2425,2425,S1,38,,3.690857143,0.061067708,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,40.84522973,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,5.579857143,0.092146363,0,,5.556142857,0.165863454,0,,5.686571429,0.138219545,0,,5.766143935,5.596307832,5.296904219,0.13099358,0.11265166,0.01834192,65.68627451,0.177857143,1730850459,5.734,6.123298965,5.344701035,0.135786175,21.68674699,17.26907631,5.592506318,5.9,5.9,2481,2481,S1,25,,5.579857143,0.092146363,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
9/16/25,trend_ok,trend,45.25137808,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,35.51957143,0.057382126,0,,34.68442857,0.103287827,0,,36.64971429,0.086073189,0,,37.40983367,34.69774843,28.78250238,2.039143985,1.792064369,0.247079617,63.88888889,1.883571429,2518341288,36.568,43.67481689,29.46118311,0.388690488,32.87827076,18.05081532,42.84,38.91,39.99,2487,2487,S1,27,,35.51957143,0.057382126,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
